"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets Received","Likes Received","Tweet Location","Tweet Language","User  Id",Name,Username,"User Bio","Verified or Non-Verified","Profile URL","User Followers","User Following","User Account Creation Date"
"""1560223542645604352""",https://twitter.com/Kalmshtadt/status/1560223542645604352,"18 Aug 2022 11:14:14","""""-I don't wanna, i don't wanna!
 -That's ok, you'll just have a talk.""
.
#ukrainewar #rusianinvasion #putincaricature #erdogancaricature #ukrainecaricature #zelenskiycaricature #dunakovskiycaricature #zelenskiy #caricature #путинкарикатура #ердоганкарикатура https://t.co/i0SMOgAqo1""",ReTweet,"""Twitter for iPhone""",0,0,"""""",English,"""1499592617901932545""","""named_kir""",Kalmshtadt,"""Наша росіфобія недостатня""",Non-Verified,https://twitter.com/Kalmshtadt,6,42,"04-Mar-2022 03:51:32"
"""1560223207327764480""",https://twitter.com/Alex21forukr/status/1560223207327764480,"18 Aug 2022 11:12:54","""This was the sound of #Saltivka attack (at the hostel). We were outside.

We don’t mean to only post artillery lands, but we feel strongly that part of our mission is to show how horrific this people’s day-to-day life is. 

#Kharkiv #Ukraine #UkraineWar #україна #Saltivka https://t.co/hJgjaNiGwG""",Tweet,"""Twitter for iPhone""",0,0,"""""",English,"""1547917039251050497""","""Alex21 for Ukraine""",Alex21forukr,"""Alex21 for Ukraine is a task force operating in the hot zones of the war.""",Non-Verified,https://twitter.com/Alex21forukr,157,3,"15-Jul-2022 12:12:57"
"""1560223136548851712""",https://twitter.com/MawunyegaKojo/status/1560223136548851712,"18 Aug 2022 11:12:37","""Our artillery reconnaissance is working well.Upon receiving targets,we hit enemy in 5-7 minutes.This is mainly artillery supplied by the West,M777,as well as Gyatsint, Grad. In 90% of cases, they fail to get away unpunished, - the commander of MLRS division

#Ukrainewar #Ukraine https://t.co/6SD59QJ1M1""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""1142456914212773889""","""Mawunyega Kojo Joshua""",MawunyegaKojo,"""Am Mawunyega kojo Joshua""",Non-Verified,https://twitter.com/MawunyegaKojo,584,4988,"22-Jun-2019 15:38:48"
"""1560223058094219264""",https://twitter.com/Nany62191502/status/1560223058094219264,"18 Aug 2022 11:12:19","""Looking for a place to popularize it? Visit @GlobalNftCentre""",Tweet,"""Twitter for Android""",0,1,"""""",English,"""1539985059288977408""","""Nany""",Nany62191502,"""Nft promoter #nftcommunity #nft #nftart #nftgiveaway""",Non-Verified,https://twitter.com/Nany62191502,14,2,"23-Jun-2022 14:53:51"
"""1560222999038595074""",https://twitter.com/ZavgorodniayaU/status/1560222999038595074,"18 Aug 2022 11:12:05","""#RussiaIsATerroristState
#Ukrainianart""",Tweet,"""Twitter for Android""",0,0,"""""",qht,"""1504510730971852808""","""Yuliia Zavhorodnia""",ZavgorodniayaU,"""Лінивий митець""",Non-Verified,https://twitter.com/ZavgorodniayaU,3,25,"17-Mar-2022 17:33:14"
"""1560222924572954628""",https://twitter.com/scholz4moreyrs/status/1560222924572954628,"18 Aug 2022 11:11:47","""😼😼😼UPDATE: 18 August 2022  🛻🚀🚀
Übersicht / Overview 🇩🇪 weapons + support for 🇺🇦 

Below ⬇️🧵:
- All sources 👁️
- Change log  📝
- Questions &amp; answers ⁉️

- Please let me know if you find an error or have a question 🔎❓

#UkraineWar #Ukraine #Waffenlieferungen #Ampel #SPD https://t.co/qlUn9Qmv49""",ReTweet,"""Twitter for iPhone""",0,0,"""""",English,"""1152908045929844736""","""MAR©""",scholz4moreyrs,"""Für einen Bundeskanzler Olaf Scholz und eine Fortschrittskoalition 🔴🟢🟡 🚦#SozialePolitikfürDich #SPD #Scholz2025 #4moreyears 🌹🇺🇦🇪🇺 Team Vorsicht""",Non-Verified,https://twitter.com/scholz4moreyrs,419,508,"21-Jul-2019 11:47:52"
"""1560222918294249475""",https://twitter.com/yocibou/status/1560222918294249475,"18 Aug 2022 11:11:45","""Phoenix rising from the ashes (4) #Mariupol 
Massive reconstruction going on - 130,000 square meters of housing coming up in Mariupol 
A brand new train station and business district coming up
the Cabal media dont want you to see this
#UkraineRussiaWar #UkraineWar #Ukraine️ https://t.co/aEXa6F26k0""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""374490485""","""よしぼ～""",yocibou,"""新聞・テレビは真実を伝えよ！
小沢一郎に仕事をさせろ！""",Non-Verified,https://twitter.com/yocibou,4823,3656,"16-Sep-2011 12:11:52"
"""1560222911100817408""",https://twitter.com/tihallk/status/1560222911100817408,"18 Aug 2022 11:11:44","""Do we have any contacts in #Moldova? A young husky was kicked out of a car by its owner and abandoned. I have a long term foster for the dog in Germany but need transport and rescue back up. He’s exhausted. #Ukraine #UkraineWar https://t.co/ilvjZeft6I""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""25619376""","""Kelly H""",tihallk,"""""The greatness of a nation and its moral progress can be judged by the way its animals are treated."" ― Mahatma Gandhi
 🏳️‍🌈 🐘""",Non-Verified,https://twitter.com/tihallk,487,1495,"21-Mar-2009 01:52:23"
"""1560222900476555266""",https://twitter.com/HiroGallery/status/1560222900476555266,"18 Aug 2022 11:11:41","""Support for Ukrainian children Sending playground equipment provided by citizens. Nobeoka / Miyazaki

ウクライナの子供たち支援　市民ら提供の遊具発送　延岡　／宮崎 https://t.co/OQe9Z675dW 
#Japan #Nobeoka #Miyazaki #UkraineRussianWar #UkraineWar #Ukraine #Ukrainian #support https://t.co/J7tLUAAsW8""",ReTweet,"""Twitter Web App""",0,0,"""""",Japanese,"""841850514849517569""","""Hiro's gallery""",HiroGallery,"""Soldiers! Don't fight for slavery! Fight for liberty!
Солдаты! Не боритесь за рабство! Борьба за свободу!""",Non-Verified,https://twitter.com/HiroGallery,27539,7835,"15-Mar-2017 03:16:18"
"""1560222859275952132""",https://twitter.com/1000Dreams_NFT/status/1560222859275952132,"18 Aug 2022 11:11:31","""Dream #204
Stop Putin

I dream of someone stopping Putin one day.

Arina, 11 years old, Kryvyi Rih.

You can help a dream come true here: https://t.co/0FcnBYsUl9

#NFT #NFTCommunity #ETH #Charity #Ukraine #StandWithUkraine #UkraineWar #OpenSeaNFT #OpenSeaCommunity #OpenSea https://t.co/suC80utTmT""",Tweet,"""Twitter Web App""",1,5,"""""",English,"""1500911106050740226""","""A Thousand Dreams NFT 🇺🇦""",1000Dreams_NFT,"""A collection of 1000 Dreams of kids from all over Ukraine

50% of profit goes to an author, the other 40% to UA Armed Forces

Available at #OpenSea 
#ETH #NFT""",Non-Verified,https://twitter.com/1000Dreams_NFT,24,73,"07-Mar-2022 19:08:13"
"""1560222814019686400""",https://twitter.com/yocibou/status/1560222814019686400,"18 Aug 2022 11:11:21","""Phoenix rising from the ashes (3) #Mariupol 
130,000 square meters of housing will be built in Mariupol. 
A brand new train station coming up
the Cabal media dont want you to see this
#UkraineRussiaWar #UkraineWar #Ukraine️ https://t.co/78rXBHCqFd""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""374490485""","""よしぼ～""",yocibou,"""新聞・テレビは真実を伝えよ！
小沢一郎に仕事をさせろ！""",Non-Verified,https://twitter.com/yocibou,4823,3656,"16-Sep-2011 12:11:52"
"""1560222602605408256""",https://twitter.com/HiroGallery/status/1560222602605408256,"18 Aug 2022 11:10:30","""Ukrainian doctors report the current situation, such as damage to the local medical system, in Tokyo 
ウクライナの医師らが都内で現地の医療態勢の被害など現状報告 https://t.co/M0gc2qRHDb
#Japan #Ukraine #Ukrainian #UkraineWar https://t.co/31aV46FXxq""",ReTweet,"""Twitter Web App""",0,0,"""""",Japanese,"""841850514849517569""","""Hiro's gallery""",HiroGallery,"""Soldiers! Don't fight for slavery! Fight for liberty!
Солдаты! Не боритесь за рабство! Борьба за свободу!""",Non-Verified,https://twitter.com/HiroGallery,27539,7835,"15-Mar-2017 03:16:18"
"""1560222580870717440""",https://twitter.com/KYTKYTKYTKYTKYT/status/1560222580870717440,"18 Aug 2022 11:10:25","""Ανθρώπινη παλίρροια στη Σερβία για να υπερασπιστεί τις παραδοσιακές αξίες της οικογένειας. Τα ευρωπαϊκά μέσα ενημέρωσης δεν ενδιαφέρονται για αυτά τα γεγονότα.

#China #μμε_ξεφτιλες #Iran #Ουκρανια #Ukrainian #Ukraine #UkraineWar  #Russia #Russian #Putin #Πουτιν #Crimea https://t.co/6HEYpO6S9j""",ReTweet,"""Twitter Web App""",0,0,"""""",Greek,"""1052877677605134336""","""Καθίκι""",KYTKYTKYTKYTKYT,"""""",Non-Verified,https://twitter.com/KYTKYTKYTKYTKYT,7906,8662,"18-Oct-2018 11:02:54"
"""1560222530476027904""",https://twitter.com/KorsunskySergiy/status/1560222530476027904,"18 Aug 2022 11:10:13","""Ukrainian doctors report the current situation, such as damage to the local medical system, in Tokyo 
ウクライナの医師らが都内で現地の医療態勢の被害など現状報告 https://t.co/M0gc2qRHDb
#Japan #Ukraine #Ukrainian #UkraineWar https://t.co/31aV46FXxq""",ReTweet,"""Twitter Web App""",0,0,"""""",Japanese,"""1316632272007651329""","""セルギー・コルスンスキー駐日ウクライナ特命全権大使""",KorsunskySergiy,"""""",Non-Verified,https://twitter.com/KorsunskySergiy,47138,225,"15-Oct-2020 06:49:36"
"""1560222526155804672""",https://twitter.com/JulieFe49222302/status/1560222526155804672,"18 Aug 2022 11:10:12","""Do we have any contacts in #Moldova? A young husky was kicked out of a car by its owner and abandoned. I have a long term foster for the dog in Germany but need transport and rescue back up. He’s exhausted. #Ukraine #UkraineWar https://t.co/ilvjZeft6I""",ReTweet,"""Twitter for Android""",0,0,"""""",English,"""894393345358745600""","""Julie Felix""",JulieFe49222302,"""""",Non-Verified,https://twitter.com/JulieFe49222302,160,276,"07-Aug-2017 03:02:45"
"""1560222469054668800""",https://twitter.com/PDivanach/status/1560222469054668800,"18 Aug 2022 11:09:58","""""#Ukraine can't win the war against Russia"" said Sahra Wagenknecht, member of the Bundestag for The Left, #Germany 
#UkraineRussiaWar #UkraineWar https://t.co/i9d9WrItxe""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""1497510939486216193""","""Paul Divanach""",PDivanach,"""""",Non-Verified,https://twitter.com/PDivanach,56,360,"26-Feb-2022 09:57:00"
"""1560222450759176192""",https://twitter.com/crypt0nerd/status/1560222450759176192,"18 Aug 2022 11:09:54","""Rescue workers and firefighters work at the site of a destroyed hostel as a result of a missile strike in Kharkiv late on August 17, 2022.
 #UkraineUnderAttack #UkraineWar #Ukraine https://t.co/by11v2cO1R""",Tweet,"""Twitter Web App""",0,0,"""""",English,"""2811503900""","""Crypto Barbossa 🇺🇦""",crypt0nerd,"""crypto kid from Ukraine""",Non-Verified,https://twitter.com/crypt0nerd,116,298,"15-Sep-2014 15:26:59"
"""1560222424095916032""",https://twitter.com/UkraineHelpIT/status/1560222424095916032,"18 Aug 2022 11:09:48","""Host A Sister is helping connect women hosts with refugees #hospitality https://t.co/hbXyyW2eh3 
#UkraineHelpIT #UkraineWar #Ucraina""",Tweet,"""UkraineHelpBot""",1,2,"""""",English,"""1498922304453107712""","""UkraineHelpIT""",UkraineHelpIT,"""#CivicHacking a supporto dell'emergenza #Ucraina e dei #rifugiati ucraini. Per segnalare info utili 👉 https://ukrainehelp.emergenzehack.info/en/recommend/""",Non-Verified,https://twitter.com/UkraineHelpIT,212,401,"02-Mar-2022 07:25:22"
"""1560222421864423424""",https://twitter.com/JagbaniOnline/status/1560222421864423424,"18 Aug 2022 11:09:47","""ਰੂਸ ਦੇ ਰਾਸ਼ਟਰਪਤੀ ਦਾ ਔਰਤਾਂ ਨੂੰ ਆਫਰ, 10 ਬੱਚੇ ਪੈਦਾ ਕਰੋ, ਸਰਕਾਰ ਦੇਵੇਗੀ ਕਰੀਬ 13 ਲੱਖ ਰੁਪਏ
https://t.co/ZV8KxrHycU
#VladimirPutin #Women #10Children #Money #UkraineWar #Russia https://t.co/5yLmNM4H6y""",Tweet,"""Twitter Web App""",0,0,"""""",Punjabi,"""222394250""","""Jagbani""",JagbaniOnline,"""The Punjab Kesari Group's punjabi daily, Jag Bani was launched on July 21, 1978.""",Verified,https://twitter.com/JagbaniOnline,218978,70,"03-Dec-2010 08:45:38"
"""1560222305766227968""",https://twitter.com/KYTKYTKYTKYTKYT/status/1560222305766227968,"18 Aug 2022 11:09:19","""Το επαναχρησιμοποιούμενο χαρτί υγείας κερδίζει δημοτικότητα στο βρετανικό Tiktok — μπορείτε να το «φρεσκάρετε» στο πλυντήριο! 🤣

#China #μμε_ξεφτιλες #Iran #Ουκρανια #Ukrainian #Ukraine #UkraineWar #UkraineRussiaWar #Russia #Russian #Putin #Πουτιν #Crimea https://t.co/X9ejyxPTYW""",ReTweet,"""Twitter Web App""",0,0,"""""",Greek,"""1052877677605134336""","""Καθίκι""",KYTKYTKYTKYTKYT,"""""",Non-Verified,https://twitter.com/KYTKYTKYTKYTKYT,7906,8662,"18-Oct-2018 11:02:54"
"""1560222255539400704""",https://twitter.com/bennycog/status/1560222255539400704,"18 Aug 2022 11:09:07","""A young Ukrainian woman shared a Tik-Tok video about what it's like to live in a city not far from the front line. What you will see will bring tears to your eyes. Share this video, everyone should see it!
#WarInUkraine #UkraineWar #StandWithUkraine️ #russiaisateroriststate https://t.co/Php1N5pyyP""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""103509760""","""Benny Coghlan""",bennycog,"""We all can see and hear the truth. Not many can decipher it.""",Non-Verified,https://twitter.com/bennycog,37,260,"10-Jan-2010 07:26:25"
"""1560222152019922954""",https://twitter.com/DARREN13923126/status/1560222152019922954,"18 Aug 2022 11:08:43","""18/8
🇺🇦⚡️🇷🇺🔥

The task is performed by the Mi-8 of the Air Force of the Armed Forces of Ukraine 

#ukraine #ukrainian #ukrainekrieg #ukrainewar #ukrainerussiawar #stopPutin #russiaisaterroriststate  #donbass #kherson #Odesa https://t.co/vLFSf1lGpX""",ReTweet,"""Twitter for Android""",0,0,"""""",English,"""1371525764936519681""","""DARREN""",DARREN13923126,"""Down-to-earth""",Non-Verified,https://twitter.com/DARREN13923126,156,18,"15-Mar-2021 18:17:07"
"""1560221912399331328""",https://twitter.com/DirkOtto1/status/1560221912399331328,"18 Aug 2022 11:07:46","""🇺🇦💪💥National Guardsmen from ""Stugna"" destroy 2 tanks of #Russian orks 🔥🔥
#Ukraine #Ukrainian #Ukrainians #UkraineRussianWar #UkraineWar #UkraineRussiaWar https://t.co/oS9nK2R5Jk""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""386111756""","""Fulminus""",DirkOtto1,"""Kogan Earkson, Fenrir Airiksson, Fulminus Siebenbäum, Asmina von Riva, koenig129, Frank U. Frei""",Non-Verified,https://twitter.com/DirkOtto1,66,144,"06-Oct-2011 17:49:04"
"""1560221905289895936""",https://twitter.com/GanjasmokerCb/status/1560221905289895936,"18 Aug 2022 11:07:44","""#RussianLosses #UkraineWar https://t.co/85ctMhzb0b""",ReTweet,"""Twitter Web App""",0,0,"""""",qme,"""788102773514637312""","""Ganjasmoker""",GanjasmokerCb,"""MS Biohacker and research enthusiast.""",Non-Verified,https://twitter.com/GanjasmokerCb,1903,683,"17-Oct-2016 19:41:58"
"""1560221824314707968""",https://twitter.com/Kiborgzzz/status/1560221824314707968,"18 Aug 2022 11:07:25","""@realNepareizais https://t.co/LGtsvQrufk""",Reply,"""Twitter Web App""",0,0,"""""",qme,"""1496830511779651584""","""Kiborgz""",Kiborgzzz,"""Not vegetarian""",Non-Verified,https://twitter.com/Kiborgzzz,409,80,"24-Feb-2022 12:53:15"
"""1560221800356876289""",https://twitter.com/Abraxas53975207/status/1560221800356876289,"18 Aug 2022 11:07:19","""There goes another #Russian ammunition depot in  Amvrosievka, Donetsk region, occupied since 2014.

One more example why you shouldn't smoke near an ammo depot 😁

#Ukraine️ #UkraineWar #RussiaInvadedUkraine #Russians #UkraineWillWin https://t.co/kCLJ6nMtQo""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""1501615419437858817""","""Abraxas""",Abraxas53975207,"""""",Non-Verified,https://twitter.com/Abraxas53975207,16,61,"09-Mar-2022 17:46:38"
"""1560221732287430658""",https://twitter.com/KrkljusBrothers/status/1560221732287430658,"18 Aug 2022 11:07:03","""High energy prices force #Romania’s biggest #chemicals company to suspend operations  #bne #bneEditorsPicks #EmergingMarkets #Russia #Ukraine  #sanctions #RussiaUkraineWar #ukrainewar #warukraine https://t.co/CI0xFmaTU8 https://t.co/phkn9Td6Qg""",ReTweet,"""Twitter for iPhone""",0,0,"""""",English,"""2294367866""","""radioactive""",KrkljusBrothers,"""I don't have a short temper, I just have a quick reaction to bullshit. In everything one thing is impossible: rationality.
Hell is a journey, not a destination.""",Non-Verified,https://twitter.com/KrkljusBrothers,4879,3469,"16-Jan-2014 12:24:43"
"""1560221734602768384""",https://twitter.com/depmtd/status/1560221734602768384,"18 Aug 2022 11:07:03","""#Луганщина - це наша земля!
Все буде #Україна. 

#Luhansk oblast  #Ukraine  #StopRussia #UkraineWar  #UkraineRussianWar
#StandWithUkraine #StandUpForUkraine
#StopRussianAgression #StopWar #UkrainanArmy #SaveUkraine #StrongerTogether #UkraineWillWin #UkraineWillResist https://t.co/LKyewHTqMv""",ReTweet,"""Twitter for iPhone""",0,0,"""""",Ukrainian,"""1510336124497108997""","""depmtd""",depmtd,"""🇺🇦 Official page of the Department of International Technical Assistance, Innovation Development and Foreign Affairs of Luhansk Regional State Administration""",Non-Verified,https://twitter.com/depmtd,242,801,"02-Apr-2022 19:20:31"
